age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,debt_to_income,dependents,education,self_employed,property_area,existing_loans,loan_status
44,36258.0,9,657,12787.0,36,0.177,2,Bachelor,No,Urban,2,Approved
32,21493.0,14,648,23417.0,36,0.03,1,Bachelor,No,Urban,2,Approved
51,77853.0,14,686,19031.0,60,0.08,3,Bachelor,No,Semiurban,0,Approved
44,256510.0,2,645,4035.0,36,0.431,0,Bachelor,No,Urban,0,Approved
22,44955.0,4,660,12451.0,60,0.345,1,High School,Yes,Urban,2,Approved
55,21991.0,13,697,34950.0,24,0.109,1,High School,Yes,Urban,0,Approved
39,90227.0,12,658,26383.0,60,0.289,0,Bachelor,No,Urban,3,Rejected
52,36875.0,3,658,39729.0,48,0.203,0,Master,No,Urban,2,Rejected
61,112390.0,15,614,9485.0,48,0.03,1,Bachelor,No,Urban,1,Approved
48,47097.0,17,603,41387.0,60,0.22,0,Master,No,Urban,1,Rejected
51,38855.0,3,695,17488.0,36,0.367,3,Bachelor,No,Semiurban,1,Rejected
32,49872.0,14,713,50669.0,24,0.324,0,Master,Yes,Semiurban,2,Approved
31,83439.0,5,583,18039.0,36,0.512,0,Bachelor,No,Urban,2,Rejected
39,48533.0,4,747,4757.0,60,0.206,0,Master,Yes,Urban,0,Approved
59,41852.0,12,747,31261.0,60,0.289,0,High School,Yes,Semiurban,0,Approved
44,49303.0,12,763,13492.0,36,0.242,2,Master,Yes,Semiurban,3,Approved
36,27325.0,18,712,14095.0,48,0.198,3,Bachelor,No,Semiurban,3,Approved
56,68422.0,2,738,7000.0,24,0.115,0,Bachelor,No,Urban,3,Approved
59,20586.0,10,850,51666.0,24,0.236,0,Bachelor,No,Rural,0,Approved
61,43080.0,22,667,12828.0,36,0.314,0,Bachelor,No,Urban,3,Approved
34,83512.0,7,612,50106.0,36,0.482,1,Master,No,Rural,2,Rejected
52,64975.0,30,575,13600.0,24,0.307,0,Master,No,Semiurban,0,Approved
47,76097.0,23,822,9849.0,48,0.544,0,Bachelor,No,Urban,2,Approved
41,53067.0,23,823,42439.0,36,0.266,2,High School,No,Urban,3,Approved
38,104658.0,20,621,17162.0,36,0.374,2,Bachelor,Yes,Urban,2,Approved
26,91461.0,3,635,17271.0,24,0.196,0,Bachelor,Yes,Semiurban,3,Approved
33,70296.0,14,666,7825.0,24,0.172,1,Bachelor,No,Rural,3,Approved
45,91605.0,23,782,13369.0,48,0.518,2,High School,No,Rural,2,Approved
60,83102.0,0,593,23784.0,60,0.251,0,Bachelor,No,Rural,2,Rejected
59,43191.0,14,543,7736.0,24,0.116,1,Bachelor,No,Urban,2,Rejected
29,26264.0,11,850,12679.0,60,0.564,0,High School,No,Urban,3,Approved
51,69306.0,24,713,13696.0,48,0.266,1,High School,No,Semiurban,1,Approved
24,74268.0,6,724,18794.0,60,0.224,0,High School,No,Urban,2,Approved
51,100192.0,26,675,47091.0,36,0.069,2,Master,No,Urban,1,Approved
36,32863.0,18,725,14811.0,36,0.03,1,Bachelor,No,Urban,3,Approved
41,33408.0,1,576,11491.0,48,0.634,2,Bachelor,Yes,Urban,3,Rejected
53,70830.0,8,627,107288.0,36,0.466,0,High School,Yes,Semiurban,0,Rejected
40,52889.0,22,698,13583.0,24,0.408,1,Master,No,Urban,0,Approved
57,19495.0,0,520,15902.0,36,0.311,3,High School,No,Urban,3,Rejected
45,67602.0,3,667,14264.0,36,0.229,1,Bachelor,Yes,Urban,2,Approved
65,19856.0,10,663,15036.0,36,0.312,1,Bachelor,No,Semiurban,2,Rejected
49,32702.0,30,667,18933.0,60,0.204,2,High School,No,Urban,0,Approved
34,115672.0,16,649,32750.0,36,0.284,3,Master,No,Semiurban,3,Approved
55,150057.0,4,615,23405.0,36,0.344,1,Master,No,Semiurban,3,Approved
39,28183.0,12,553,36252.0,60,0.317,1,Bachelor,Yes,Urban,1,Rejected
45,45886.0,27,701,35481.0,24,0.38,2,Bachelor,No,Rural,3,Approved
27,56305.0,6,667,20613.0,12,0.094,4,High School,No,Urban,2,Approved
26,146497.0,8,587,22988.0,60,0.053,3,Bachelor,No,Semiurban,3,Approved
46,41941.0,14,695,37005.0,60,0.457,0,Bachelor,No,Semiurban,2,Approved
29,42311.0,11,668,8742.0,48,0.518,2,Master,No,Urban,1,Approved
65,128912.0,23,655,91305.0,36,0.317,0,Bachelor,No,Semiurban,3,Approved
59,44755.0,25,528,12900.0,36,0.246,1,Bachelor,No,Urban,0,Rejected
52,81822.0,3,741,14328.0,60,0.323,2,High School,Yes,Semiurban,2,Approved
54,24408.0,14,598,8188.0,60,0.356,0,Bachelor,No,Semiurban,3,Rejected
47,50057.0,21,695,8348.0,24,0.398,2,Bachelor,No,Urban,3,Approved
23,22077.0,5,629,33903.0,60,0.182,0,Master,Yes,Semiurban,1,Rejected
38,30779.0,20,661,78728.0,48,0.223,2,Bachelor,No,Urban,1,Rejected
43,87260.0,19,776,12449.0,12,0.245,1,Bachelor,No,Urban,0,Approved
62,53511.0,11,730,22559.0,24,0.532,0,High School,No,Urban,2,Approved
30,46147.0,3,775,20769.0,12,0.471,1,Bachelor,Yes,Urban,2,Approved
43,36435.0,25,715,34485.0,60,0.278,2,Bachelor,No,Urban,3,Approved
36,48714.0,18,720,76137.0,36,0.202,1,Doctorate,No,Urban,3,Rejected
27,64906.0,9,556,48376.0,48,0.114,2,Bachelor,No,Semiurban,2,Rejected
25,94437.0,7,666,15413.0,12,0.413,2,High School,No,Rural,1,Approved
37,12981.0,9,673,25383.0,48,0.061,0,Doctorate,No,Rural,1,Approved
24,34809.0,6,782,27075.0,36,0.563,0,High School,No,Rural,1,Approved
24,60030.0,0,652,17766.0,60,0.332,0,Bachelor,No,Semiurban,1,Approved
36,52089.0,5,710,8829.0,36,0.451,0,Master,No,Semiurban,1,Approved
30,68662.0,9,707,10710.0,48,0.451,1,Bachelor,No,Urban,3,Approved
45,63719.0,27,777,37965.0,48,0.509,0,Master,No,Rural,2,Approved
21,46509.0,3,680,40598.0,36,0.232,1,Master,Yes,Urban,3,Rejected
34,41164.0,15,752,15728.0,60,0.259,1,High School,No,Semiurban,0,Approved
41,48053.0,16,562,21329.0,36,0.43,1,Bachelor,Yes,Rural,0,Rejected
64,103455.0,11,569,39197.0,60,0.324,4,Bachelor,No,Rural,0,Approved
49,36772.0,28,519,5945.0,12,0.314,2,Bachelor,No,Urban,0,Rejected
60,53133.0,2,749,13467.0,48,0.099,0,Master,No,Urban,0,Approved
36,60835.0,18,741,66819.0,60,0.279,0,Master,No,Semiurban,0,Approved
41,129739.0,23,757,21866.0,60,0.053,0,Bachelor,No,Rural,2,Approved
39,46626.0,9,639,8640.0,36,0.066,1,High School,No,Semiurban,0,Approved
60,93193.0,23,648,19426.0,36,0.414,1,High School,No,Urban,2,Approved
64,108302.0,13,681,34964.0,60,0.287,3,High School,No,Rural,0,Approved
64,53105.0,30,798,3439.0,36,0.322,0,Bachelor,No,Urban,2,Approved
54,48981.0,1,817,20185.0,60,0.338,0,Bachelor,No,Rural,3,Approved
43,45895.0,0,750,14130.0,24,0.488,0,High School,No,Rural,3,Approved
45,47781.0,16,715,6191.0,12,0.252,1,Bachelor,No,Rural,1,Approved
65,87985.0,28,790,18985.0,48,0.158,4,High School,No,Rural,1,Approved
33,62451.0,1,671,16472.0,36,0.417,1,Master,No,Semiurban,1,Approved
36,62599.0,18,661,17720.0,36,0.111,1,Master,No,Semiurban,3,Approved
61,29620.0,29,680,14354.0,36,0.376,0,High School,No,Semiurban,3,Approved
38,32305.0,15,617,9267.0,60,0.194,1,High School,No,Semiurban,2,Approved
31,178793.0,13,677,6992.0,36,0.157,0,Master,No,Semiurban,3,Approved
46,49875.0,23,606,11489.0,60,0.332,0,High School,Yes,Urban,1,Approved
35,35917.0,6,767,31465.0,36,0.246,2,Master,No,Urban,2,Approved
61,120836.0,26,731,20944.0,36,0.141,0,High School,No,Urban,0,Approved
61,64221.0,21,797,17209.0,24,0.168,0,Bachelor,No,Semiurban,0,Approved
34,75590.0,0,568,9157.0,36,0.269,0,Bachelor,No,Semiurban,2,Rejected
44,50979.0,17,833,14116.0,12,0.588,0,Bachelor,No,Urban,1,Approved
65,46158.0,20,572,29065.0,12,0.194,1,Master,No,Rural,2,Rejected
54,50102.0,24,600,24990.0,36,0.267,0,Doctorate,No,Rural,3,Rejected
30,25709.0,12,643,13200.0,48,0.304,2,Bachelor,No,Urban,1,Rejected
47,52403.0,14,788,3297.0,36,0.169,1,Bachelor,No,Rural,3,Approved
48,64725.0,9,707,11608.0,36,0.417,0,Bachelor,No,Urban,2,Approved
50,152184.0,5,672,13153.0,36,0.244,0,Bachelor,No,Semiurban,1,Approved
22,57664.0,2,631,9982.0,36,0.261,2,High School,No,Rural,0,Approved
34,15234.0,16,587,13761.0,48,0.415,1,Bachelor,Yes,Urban,3,Rejected
59,52229.0,29,775,30604.0,48,0.258,2,Bachelor,No,Rural,3,Approved
31,248157.0,2,750,17569.0,60,0.538,1,High School,No,Semiurban,1,Approved
34,88574.0,16,791,34250.0,24,0.322,2,Bachelor,No,Rural,2,Approved
35,35210.0,17,720,6753.0,36,0.352,1,Master,Yes,Urban,3,Approved
28,76130.0,5,492,14762.0,60,0.62,2,Master,No,Urban,0,Rejected
27,36570.0,6,597,5104.0,60,0.568,1,Bachelor,No,Semiurban,3,Rejected
36,26121.0,8,725,13641.0,36,0.042,4,Master,No,Semiurban,0,Approved
60,45410.0,21,662,9122.0,36,0.289,2,High School,No,Rural,0,Approved
21,57840.0,3,648,41396.0,48,0.345,0,High School,Yes,Semiurban,1,Rejected
33,19642.0,15,607,23493.0,60,0.03,2,Bachelor,No,Urban,1,Rejected
23,29233.0,5,761,34814.0,36,0.086,0,Bachelor,No,Semiurban,1,Approved
46,55314.0,3,724,13617.0,24,0.113,3,Master,No,Semiurban,2,Approved
32,43941.0,2,728,9277.0,60,0.096,0,Master,No,Urban,1,Approved
56,68339.0,12,642,9087.0,48,0.297,1,Bachelor,No,Semiurban,1,Approved
47,28198.0,12,703,21390.0,24,0.288,0,High School,No,Semiurban,2,Approved
56,81459.0,22,590,58380.0,36,0.378,3,High School,No,Semiurban,3,Rejected
49,28682.0,14,680,23533.0,36,0.27,3,Bachelor,No,Urban,2,Approved
40,135753.0,5,500,14108.0,48,0.168,1,Bachelor,No,Urban,1,Approved
59,21406.0,6,572,15922.0,48,0.36,0,Master,No,Semiurban,2,Rejected
42,30157.0,17,666,17637.0,24,0.289,2,High School,Yes,Urban,3,Rejected
63,69192.0,10,850,67201.0,24,0.248,0,Master,No,Semiurban,0,Approved
65,137368.0,20,555,40134.0,48,0.445,4,Bachelor,No,Urban,0,Approved
47,65406.0,28,597,21314.0,24,0.194,0,Bachelor,No,Semiurban,3,Approved
51,74956.0,10,706,19331.0,36,0.218,1,High School,No,Urban,3,Approved
32,55533.0,14,823,21866.0,36,0.265,0,High School,No,Semiurban,2,Approved
57,31275.0,25,705,24820.0,36,0.244,4,Bachelor,No,Urban,2,Approved
51,42004.0,6,743,13760.0,48,0.405,1,Master,No,Semiurban,3,Approved
61,28241.0,15,665,10399.0,12,0.175,4,Bachelor,No,Semiurban,0,Approved
33,27222.0,9,652,35209.0,48,0.499,0,Master,Yes,Semiurban,2,Rejected
56,68600.0,19,696,18259.0,48,0.245,1,Bachelor,No,Urban,0,Approved
42,29654.0,23,641,33350.0,36,0.492,0,High School,No,Rural,3,Rejected
29,65568.0,4,744,52477.0,60,0.085,2,High School,Yes,Urban,0,Approved
28,26879.0,5,570,25249.0,24,0.396,0,Master,No,Semiurban,0,Rejected
46,64738.0,0,757,22724.0,48,0.406,1,Bachelor,No,Semiurban,2,Approved
35,42037.0,0,693,144103.0,24,0.248,2,Master,No,Rural,1,Rejected
25,119220.0,1,674,20593.0,60,0.093,0,Bachelor,No,Rural,3,Approved
40,65718.0,21,567,8860.0,12,0.235,2,High School,Yes,Urban,1,Approved
50,108529.0,28,617,14993.0,36,0.393,2,Bachelor,Yes,Rural,3,Approved
35,36297.0,12,780,49351.0,24,0.209,1,Bachelor,No,Urban,1,Approved
63,56725.0,27,674,7761.0,36,0.135,1,Bachelor,No,Semiurban,2,Approved
56,32064.0,22,711,11037.0,24,0.256,0,High School,No,Urban,3,Approved
44,43809.0,25,624,36949.0,24,0.43,1,High School,No,Urban,2,Approved
63,47616.0,22,688,15087.0,12,0.071,2,Bachelor,No,Rural,0,Approved
40,36896.0,6,587,16755.0,12,0.163,0,Bachelor,Yes,Rural,3,Rejected
27,28185.0,9,697,36164.0,48,0.316,4,High School,No,Urban,3,Approved
22,25277.0,4,718,11296.0,36,0.138,1,Bachelor,No,Semiurban,1,Approved
63,15187.0,19,714,6929.0,12,0.278,0,Bachelor,No,Rural,1,Approved
64,30764.0,24,622,7298.0,60,0.643,0,Bachelor,No,Semiurban,3,Rejected
54,77669.0,3,664,26273.0,48,0.685,1,High School,No,Rural,2,Rejected
25,22832.0,7,730,21302.0,36,0.352,3,Master,No,Urban,0,Approved
34,25916.0,16,674,11475.0,36,0.264,2,High School,No,Urban,1,Approved
22,147279.0,3,668,8475.0,36,0.494,1,High School,No,Semiurban,0,Approved
23,38755.0,5,833,15097.0,36,0.26,4,High School,No,Semiurban,1,Approved
32,65622.0,14,619,37193.0,60,0.309,0,High School,No,Rural,0,Approved
46,78305.0,0,771,10455.0,36,0.03,1,Bachelor,No,Urban,3,Approved
23,79180.0,4,603,11700.0,60,0.492,2,High School,No,Urban,3,Rejected
65,23809.0,24,739,8302.0,48,0.178,1,High School,No,Urban,0,Approved
41,48436.0,5,743,14176.0,60,0.486,0,High School,No,Semiurban,3,Approved
32,22586.0,14,652,22424.0,36,0.14,2,High School,Yes,Urban,3,Approved
44,211201.0,26,599,71181.0,48,0.209,0,Bachelor,No,Urban,3,Approved
56,22877.0,15,542,20737.0,48,0.177,1,High School,No,Rural,3,Rejected
35,30908.0,15,644,17383.0,48,0.133,2,High School,No,Semiurban,1,Approved
23,31031.0,5,729,31541.0,12,0.256,0,Master,No,Rural,1,Approved
23,24147.0,5,609,28301.0,24,0.468,2,Bachelor,No,Urban,0,Rejected
59,115730.0,11,697,12365.0,24,0.06,3,High School,No,Urban,3,Approved
26,208446.0,8,579,80376.0,36,0.233,0,Bachelor,No,Semiurban,0,Approved
49,42337.0,27,672,17717.0,60,0.344,0,High School,Yes,Urban,2,Approved
38,26605.0,20,604,20989.0,48,0.259,3,High School,No,Rural,1,Approved
55,16071.0,26,684,25758.0,24,0.24,1,High School,Yes,Rural,1,Approved
23,48090.0,3,652,22538.0,36,0.358,0,High School,Yes,Semiurban,3,Rejected
61,46216.0,9,601,48515.0,24,0.153,0,High School,No,Rural,1,Rejected
52,38441.0,23,641,12267.0,60,0.081,0,High School,No,Rural,0,Approved
41,62121.0,16,620,29951.0,60,0.486,1,Bachelor,Yes,Semiurban,3,Rejected
30,68353.0,10,591,20032.0,24,0.377,2,High School,No,Urban,3,Rejected
64,65695.0,9,771,34095.0,36,0.061,1,High School,No,Urban,1,Approved
34,46222.0,3,663,15653.0,60,0.118,0,Master,No,Urban,1,Approved
43,30007.0,10,525,14334.0,48,0.253,3,Bachelor,No,Rural,2,Rejected
38,79324.0,13,643,28969.0,60,0.277,1,Bachelor,No,Semiurban,0,Approved
31,55380.0,12,759,22716.0,36,0.073,0,Bachelor,No,Rural,2,Approved
39,89651.0,17,633,10561.0,24,0.471,3,Bachelor,No,Semiurban,0,Approved
27,84934.0,8,802,43165.0,48,0.102,1,Bachelor,No,Rural,0,Approved
21,25163.0,3,626,28977.0,24,0.072,1,Bachelor,Yes,Urban,0,Approved
34,24991.0,16,728,17152.0,60,0.181,2,Master,No,Semiurban,2,Approved
26,36299.0,8,768,13277.0,48,0.219,0,Master,No,Urban,2,Approved
39,30765.0,7,724,22807.0,36,0.405,1,High School,No,Semiurban,1,Approved
59,83323.0,19,587,27652.0,36,0.385,3,High School,No,Semiurban,3,Rejected
28,66723.0,10,619,6387.0,48,0.422,0,High School,Yes,Urban,0,Approved
21,100674.0,3,778,22979.0,60,0.251,3,Bachelor,No,Semiurban,3,Approved
25,68402.0,6,630,27510.0,36,0.276,0,Master,No,Urban,3,Rejected
43,61688.0,22,763,3901.0,48,0.28,2,Bachelor,No,Semiurban,0,Approved
33,106398.0,5,658,20448.0,24,0.232,1,Bachelor,No,Semiurban,1,Approved
43,71214.0,25,701,28272.0,60,0.147,1,Bachelor,No,Semiurban,2,Approved
22,57099.0,4,586,26257.0,48,0.035,1,Bachelor,No,Semiurban,2,Rejected
35,124161.0,12,644,30325.0,24,0.496,0,Bachelor,No,Urban,1,Approved
39,58597.0,12,624,14548.0,48,0.124,0,Bachelor,No,Semiurban,1,Approved
40,46523.0,13,707,9156.0,48,0.28,2,Bachelor,Yes,Urban,1,Approved
45,34693.0,20,697,5588.0,48,0.262,2,Bachelor,Yes,Rural,2,Approved
56,80963.0,15,725,36610.0,36,0.264,0,Bachelor,No,Semiurban,2,Approved
42,108604.0,3,653,28428.0,48,0.194,2,Bachelor,Yes,Rural,1,Approved
58,53491.0,17,620,38470.0,60,0.326,0,Bachelor,No,Semiurban,0,Approved
44,112921.0,8,704,11235.0,36,0.491,1,Master,Yes,Urban,2,Approved
32,18612.0,3,613,30352.0,24,0.357,1,Bachelor,No,Semiurban,0,Rejected
31,53348.0,13,771,6778.0,60,0.369,2,Bachelor,No,Semiurban,1,Approved
35,53800.0,9,681,10229.0,48,0.085,1,Master,Yes,Semiurban,3,Approved
47,36873.0,18,666,19536.0,36,0.527,0,Master,Yes,Semiurban,2,Approved
31,204069.0,5,725,27701.0,60,0.317,0,Bachelor,No,Semiurban,2,Approved
62,53034.0,10,684,53610.0,24,0.412,1,Master,No,Semiurban,0,Rejected
42,43951.0,11,566,15399.0,60,0.233,1,Doctorate,No,Semiurban,3,Rejected
59,55791.0,4,610,10254.0,36,0.679,0,High School,No,Urban,2,Rejected
51,18280.0,30,769,9917.0,12,0.333,0,Bachelor,Yes,Semiurban,2,Approved
36,36213.0,9,696,11511.0,60,0.151,0,Bachelor,Yes,Semiurban,1,Approved
31,94454.0,13,564,76252.0,48,0.1,0,Bachelor,No,Semiurban,1,Rejected
54,38916.0,17,716,29440.0,24,0.056,1,Doctorate,No,Urban,1,Approved
35,34864.0,13,648,37096.0,60,0.363,3,High School,No,Rural,1,Rejected
32,113021.0,14,624,15410.0,60,0.217,0,Bachelor,Yes,Rural,3,Approved
62,114947.0,17,604,17981.0,48,0.413,0,Master,Yes,Urban,0,Approved
42,73089.0,2,765,28358.0,24,0.449,1,Bachelor,No,Rural,2,Approved
23,42821.0,5,543,12957.0,24,0.213,1,Bachelor,Yes,Rural,3,Rejected
43,48213.0,3,627,14895.0,48,0.09,1,Bachelor,Yes,Semiurban,0,Approved
41,35341.0,13,699,11609.0,60,0.529,0,High School,Yes,Rural,2,Rejected
59,31824.0,11,808,13457.0,24,0.219,0,High School,No,Semiurban,0,Approved
53,30966.0,13,732,18582.0,36,0.419,3,High School,Yes,Urban,2,Approved
29,39150.0,2,627,10551.0,24,0.17,1,High School,No,Urban,1,Rejected
27,31132.0,9,805,21677.0,36,0.093,2,Bachelor,No,Urban,2,Approved
48,23273.0,12,588,21657.0,48,0.313,1,Master,No,Urban,3,Rejected
23,62054.0,1,710,16020.0,12,0.258,2,High School,No,Urban,3,Approved
35,62575.0,0,727,10512.0,48,0.316,2,Bachelor,No,Urban,0,Approved
27,140158.0,9,624,19271.0,48,0.148,0,High School,No,Semiurban,1,Approved
21,38082.0,3,742,12964.0,36,0.189,0,Bachelor,No,Urban,2,Approved
62,64728.0,16,651,18553.0,60,0.552,0,High School,No,Urban,3,Approved
25,65322.0,7,742,36751.0,24,0.528,2,High School,Yes,Semiurban,1,Approved
21,47833.0,3,552,7972.0,12,0.248,0,Master,No,Semiurban,0,Rejected
62,82824.0,27,715,73931.0,36,0.072,1,Bachelor,No,Semiurban,0,Approved
29,84243.0,11,659,17171.0,36,0.192,1,High School,Yes,Urban,0,Approved
57,65852.0,27,776,23525.0,36,0.276,2,High School,Yes,Semiurban,0,Approved
22,47786.0,4,687,11035.0,60,0.427,1,Master,No,Urban,3,Rejected
27,45182.0,9,784,37819.0,24,0.239,1,Bachelor,No,Semiurban,3,Approved
25,25921.0,7,728,16589.0,36,0.311,0,Master,Yes,Urban,0,Approved
52,35307.0,19,680,13932.0,60,0.202,0,Bachelor,Yes,Rural,3,Approved
48,39065.0,5,749,12383.0,60,0.154,0,Bachelor,No,Urban,2,Approved
42,29641.0,21,750,15117.0,36,0.453,3,Bachelor,No,Rural,2,Approved
31,70056.0,13,725,23625.0,12,0.702,4,Master,No,Urban,1,Approved
24,106216.0,6,518,20140.0,36,0.529,2,Master,No,Semiurban,1,Rejected
46,33378.0,25,616,17540.0,24,0.256,0,High School,No,Semiurban,1,Rejected
31,64279.0,13,794,11336.0,36,0.357,0,Bachelor,No,Semiurban,3,Approved
47,31142.0,28,596,10918.0,48,0.082,1,High School,No,Rural,3,Approved
51,46508.0,30,756,13340.0,36,0.215,0,Master,No,Semiurban,2,Approved
59,37624.0,25,743,24278.0,36,0.167,3,Bachelor,No,Semiurban,1,Approved
43,76583.0,9,636,27684.0,48,0.346,2,High School,No,Rural,1,Approved
21,37864.0,3,540,30218.0,24,0.192,4,Bachelor,Yes,Urban,0,Rejected
33,95942.0,9,647,17983.0,24,0.249,2,Bachelor,No,Semiurban,1,Approved
59,48047.0,22,846,23097.0,48,0.276,1,Master,No,Urban,0,Approved
44,38477.0,26,625,16133.0,12,0.073,0,Bachelor,No,Semiurban,3,Approved
48,27606.0,27,630,5800.0,24,0.236,2,High School,No,Rural,3,Approved
41,63218.0,21,615,15643.0,12,0.12,1,Bachelor,No,Semiurban,2,Approved
28,89990.0,10,781,14103.0,36,0.237,3,High School,Yes,Urban,3,Approved
61,63922.0,29,672,9161.0,36,0.404,0,Bachelor,No,Semiurban,2,Approved
55,188423.0,21,643,12448.0,36,0.194,1,Bachelor,No,Rural,1,Approved
65,120749.0,4,796,19652.0,36,0.308,1,Master,No,Urban,2,Approved
59,46441.0,15,733,8617.0,36,0.194,0,Bachelor,No,Urban,2,Approved
34,46174.0,11,621,11340.0,24,0.071,1,High School,No,Urban,1,Approved
32,71212.0,14,598,49230.0,60,0.256,0,Master,No,Urban,2,Rejected
32,34689.0,14,777,6351.0,60,0.156,1,Master,No,Urban,3,Approved
62,104459.0,9,691,15979.0,36,0.126,1,Bachelor,No,Semiurban,3,Approved
46,67102.0,9,574,8434.0,36,0.099,0,Bachelor,No,Urban,3,Approved
41,63332.0,2,556,11043.0,48,0.304,2,Bachelor,No,Rural,2,Rejected
64,80251.0,9,606,15829.0,24,0.515,0,Bachelor,No,Urban,2,Rejected
48,141867.0,25,597,9473.0,36,0.557,2,High School,Yes,Semiurban,3,Approved
61,60422.0,20,537,26139.0,60,0.168,0,Bachelor,No,Urban,1,Rejected
65,51685.0,29,608,43320.0,24,0.128,2,High School,No,Urban,0,Approved
24,126107.0,6,621,31108.0,24,0.363,1,Master,No,Urban,0,Approved
37,93643.0,19,655,35036.0,36,0.318,2,Master,No,Semiurban,1,Approved
54,46099.0,5,817,7342.0,36,0.293,1,High School,No,Semiurban,0,Approved
57,55157.0,10,670,15369.0,36,0.442,1,Bachelor,Yes,Semiurban,3,Approved
27,61240.0,1,677,24391.0,24,0.44,2,High School,No,Semiurban,0,Approved
35,67110.0,2,728,31710.0,48,0.246,1,High School,Yes,Semiurban,0,Approved
45,26081.0,7,672,56264.0,24,0.25,0,High School,No,Rural,1,Rejected
56,23546.0,8,720,36062.0,60,0.186,1,Bachelor,No,Urban,1,Approved
26,33760.0,0,711,32236.0,24,0.142,2,Master,No,Urban,2,Approved
48,32354.0,26,699,99704.0,12,0.538,1,High School,Yes,Semiurban,3,Rejected
34,38599.0,16,850,19163.0,36,0.309,3,Master,Yes,Rural,2,Approved
30,77978.0,12,758,14917.0,24,0.233,0,Bachelor,Yes,Rural,3,Approved
44,50120.0,20,609,20199.0,48,0.279,0,High School,Yes,Semiurban,2,Rejected
39,61274.0,21,718,9930.0,24,0.334,1,Bachelor,No,Urban,0,Approved
49,28049.0,4,631,18809.0,36,0.219,2,Bachelor,No,Semiurban,0,Approved
35,42667.0,10,723,5859.0,24,0.148,0,Bachelor,Yes,Urban,1,Approved
58,75969.0,9,587,12758.0,36,0.073,0,Bachelor,Yes,Urban,1,Approved
24,76291.0,6,607,16700.0,24,0.188,4,High School,No,Urban,1,Rejected
59,36922.0,16,716,33369.0,36,0.149,0,Bachelor,No,Rural,0,Approved
22,60114.0,4,765,37062.0,24,0.34,1,Bachelor,No,Semiurban,0,Approved
54,184325.0,17,728,9622.0,60,0.276,0,Doctorate,No,Urban,1,Approved
36,54470.0,7,754,69394.0,48,0.558,0,Bachelor,No,Urban,1,Approved
38,37565.0,17,718,19822.0,24,0.419,0,High School,Yes,Rural,2,Approved
21,49987.0,3,703,21039.0,24,0.171,0,Master,No,Semiurban,0,Approved
52,57860.0,17,652,6289.0,12,0.384,1,High School,No,Urban,2,Approved
28,50612.0,10,751,12029.0,24,0.438,0,High School,No,Rural,3,Approved
50,54060.0,5,767,35615.0,36,0.293,1,Bachelor,No,Semiurban,1,Approved
53,24864.0,0,685,20100.0,36,0.31,0,High School,Yes,Semiurban,2,Rejected
59,32391.0,6,681,19307.0,60,0.211,3,Bachelor,No,Semiurban,0,Approved
52,50663.0,0,809,20864.0,48,0.142,0,Bachelor,Yes,Semiurban,0,Approved
34,50221.0,14,688,7045.0,12,0.094,0,Master,No,Urban,0,Approved
54,40283.0,27,696,16904.0,24,0.147,2,Bachelor,Yes,Urban,1,Approved
58,49898.0,13,726,44961.0,12,0.119,2,Bachelor,No,Semiurban,1,Approved
35,56877.0,17,683,36479.0,24,0.122,1,Doctorate,No,Semiurban,0,Approved
26,89704.0,8,628,16593.0,36,0.141,0,Bachelor,No,Rural,1,Approved
61,52079.0,23,718,49737.0,12,0.145,2,High School,No,Rural,3,Approved
27,68500.0,9,687,7940.0,12,0.033,2,Master,No,Semiurban,3,Approved
47,40831.0,24,828,9571.0,24,0.178,1,Master,Yes,Semiurban,2,Approved
31,75338.0,8,749,60445.0,48,0.165,1,Bachelor,No,Semiurban,3,Approved
26,67625.0,8,645,26208.0,12,0.172,0,Bachelor,No,Urban,2,Approved
55,88547.0,12,745,14918.0,60,0.44,0,Bachelor,No,Urban,1,Approved
27,81429.0,9,713,17364.0,36,0.186,0,High School,No,Semiurban,2,Approved
51,76031.0,12,788,10655.0,36,0.37,0,Bachelor,No,Semiurban,3,Approved
52,52102.0,29,651,21545.0,36,0.105,3,Bachelor,No,Rural,1,Approved
23,62932.0,5,704,20464.0,36,0.33,2,Bachelor,Yes,Urban,1,Approved
28,98718.0,5,683,18234.0,36,0.453,0,Bachelor,No,Semiurban,1,Approved
56,38424.0,22,694,8470.0,36,0.068,0,Bachelor,No,Rural,2,Approved
43,38928.0,23,624,21380.0,36,0.368,1,Bachelor,No,Semiurban,0,Approved
